Freq.	V(oh)
4.13552905804014e+003	(-8.68466002303466e+000dB,1.59223667239770e+002°)
4.14988657488340e+003	(-8.60618910356256e+000dB,1.59129054105835e+002°)
4.16429393741436e+003	(-8.52756998832954e+000dB,1.59033442254651e+002°)
4.17875131868471e+003	(-8.44880144894678e+000dB,1.58936818345367e+002°)
4.19325889234693e+003	(-8.36988224908282e+000dB,1.58839168794119e+002°)
4.20781683265640e+003	(-8.29081114456990e+000dB,1.58740479768875e+002°)
4.22242531447343e+003	(-8.21158688352056e+000dB,1.58640737184146e+002°)
4.23708451326544e+003	(-8.13220820645394e+000dB,1.58539926695579e+002°)
4.25179460510901e+003	(-8.05267384643297e+000dB,1.58438033694416e+002°)
4.26655576669201e+003	(-7.97298252921265e+000dB,1.58335043301835e+002°)
4.28136817531573e+003	(-7.89313297340009e+000dB,1.58230940363140e+002°)
4.29623200889702e+003	(-7.81312389062735e+000dB,1.58125709441826e+002°)
4.31114744597039e+003	(-7.73295398573626e+000dB,1.58019334813503e+002°)
4.32611466569018e+003	(-7.65262195697794e+000dB,1.57911800459668e+002°)
4.34113384783273e+003	(-7.57212649622592e+000dB,1.57803090061339e+002°)
4.35620517279849e+003	(-7.49146628920452e+000dB,1.57693186992534e+002°)
4.37132882161425e+003	(-7.41064001573276e+000dB,1.57582074313597e+002°)
4.38650497593523e+003	(-7.32964634998511e+000dB,1.57469734764366e+002°)
4.40173381804736e+003	(-7.24848396076916e+000dB,1.57356150757181e+002°)
4.41701553086940e+003	(-7.16715151182165e+000dB,1.57241304369726e+002°)
4.43235029795514e+003	(-7.08564766212361e+000dB,1.57125177337703e+002°)
4.44773830349566e+003	(-7.00397106623514e+000dB,1.57007751047333e+002°)
4.46317973232148e+003	(-6.92212037465162e+000dB,1.56889006527680e+002°)
4.47867476990481e+003	(-6.84009423418123e+000dB,1.56768924442800e+002°)
4.49422360236178e+003	(-6.75789128834623e+000dB,1.56647485083699e+002°)
4.50982641645465e+003	(-6.67551017780757e+000dB,1.56524668360104e+002°)
4.52548339959409e+003	(-6.59294954081543e+000dB,1.56400453792052e+002°)
4.54119473984141e+003	(-6.51020801368572e+000dB,1.56274820501265e+002°)
4.55696062591082e+003	(-6.42728423130490e+000dB,1.56147747202344e+002°)
4.57278124717169e+003	(-6.34417682766326e+000dB,1.56019212193743e+002°)
4.58865679365084e+003	(-6.26088443641923e+000dB,1.55889193348546e+002°)
4.60458745603482e+003	(-6.17740569149535e+000dB,1.55757668105026e+002°)
4.62057342567218e+003	(-6.09373922770763e+000dB,1.55624613456986e+002°)
4.63661489457581e+003	(-6.00988368143022e+000dB,1.55490005943885e+002°)
4.65271205542519e+003	(-5.92583769129660e+000dB,1.55353821640737e+002°)
4.66886510156876e+003	(-5.84159989893927e+000dB,1.55216036147775e+002°)
4.68507422702620e+003	(-5.75716894976971e+000dB,1.55076624579892e+002°)
4.70133962649079e+003	(-5.67254349380059e+000dB,1.54935561555842e+002°)
4.71766149533172e+003	(-5.58772218651205e+000dB,1.54792821187192e+002°)
4.73404002959648e+003	(-5.50270368976435e+000dB,1.54648377067044e+002°)
4.75047542601316e+003	(-5.41748667275891e+000dB,1.54502202258495e+002°)
4.76696788199285e+003	(-5.33206981304982e+000dB,1.54354269282855e+002°)
4.78351759563201e+003	(-5.24645179760900e+000dB,1.54204550107599e+002°)
4.80012476571482e+003	(-5.16063132394638e+000dB,1.54053016134076e+002°)
4.81678959171562e+003	(-5.07460710128866e+000dB,1.53899638184935e+002°)
4.83351227380125e+003	(-4.98837785181846e+000dB,1.53744386491306e+002°)
4.85029301283348e+003	(-4.90194231197786e+000dB,1.53587230679698e+002°)
4.86713201037144e+003	(-4.81529923383812e+000dB,1.53428139758637e+002°)
4.88402946867400e+003	(-4.72844738653938e+000dB,1.53267082105022e+002°)
4.90098559070223e+003	(-4.64138555780338e+000dB,1.53104025450216e+002°)
4.91800058012185e+003	(-4.55411255552258e+000dB,1.52938936865852e+002°)
4.93507464130562e+003	(-4.46662720942910e+000dB,1.52771782749369e+002°)
4.95220797933586e+003	(-4.37892837284751e+000dB,1.52602528809263e+002°)
4.96940080000687e+003	(-4.29101492453479e+000dB,1.52431140050066e+002°)
4.98665330982741e+003	(-4.20288577061184e+000dB,1.52257580757040e+002°)
5.00396571602321e+003	(-4.11453984659086e+000dB,1.52081814480600e+002°)
5.02133822653942e+003	(-4.02597611950221e+000dB,1.51903804020459e+002°)
5.03877105004312e+003	(-3.93719359012636e+000dB,1.51723511409493e+002°)
5.05626439592583e+003	(-3.84819129533475e+000dB,1.51540897897348e+002°)
5.07381847430604e+003	(-3.75896831054503e+000dB,1.51355923933769e+002°)
5.09143349603170e+003	(-3.66952375229554e+000dB,1.51168549151667e+002°)
5.10910967268278e+003	(-3.57985678094470e+000dB,1.50978732349940e+002°)
5.12684721657380e+003	(-3.48996660350048e+000dB,1.50786431476029e+002°)
5.14464634075639e+003	(-3.39985247658603e+000dB,1.50591603608246e+002°)
5.16250725902183e+003	(-3.30951370954754e+000dB,1.50394204937858e+002°)
5.18043018590364e+003	(-3.21894966771027e+000dB,1.50194190750956e+002°)
5.19841533668013e+003	(-3.12815977578982e+000dB,1.49991515410114e+002°)
5.21646292737703e+003	(-3.03714352146479e+000dB,1.49786132335846e+002°)
5.23457317477002e+003	(-2.94590045911840e+000dB,1.49577993987889e+002°)
5.25274629638742e+003	(-2.85443021375593e+000dB,1.49367051846321e+002°)
5.27098251051270e+003	(-2.76273248510602e+000dB,1.49153256392531e+002°)
5.28928203618718e+003	(-2.67080705191301e+000dB,1.48936557090078e+002°)
5.30764509321266e+003	(-2.57865377642930e+000dB,1.48716902365438e+002°)
5.32607190215399e+003	(-2.48627260911532e+000dB,1.48494239588695e+002°)
5.34456268434179e+003	(-2.39366359355625e+000dB,1.48268515054179e+002°)
5.36311766187510e+003	(-2.30082687160430e+000dB,1.48039673961106e+002°)
5.38173705762401e+003	(-2.20776268875597e+000dB,1.47807660394234e+002°)
5.40042109523235e+003	(-2.11447139977396e+000dB,1.47572417304600e+002°)
5.41916999912041e+003	(-2.02095347456256e+000dB,1.47333886490350e+002°)
5.43798399448760e+003	(-1.92720950430821e+000dB,1.47092008577744e+002°)
5.45686330731516e+003	(-1.83324020789475e+000dB,1.46846723002354e+002°)
5.47580816436889e+003	(-1.73904643860362e+000dB,1.46597967990536e+002°)
5.49481879320186e+003	(-1.64462919111086e+000dB,1.46345680541224e+002°)
5.51389542215715e+003	(-1.54998960879167e+000dB,1.46089796408112e+002°)
5.53303828037058e+003	(-1.45512899134355e+000dB,1.45830250082308e+002°)
5.55224759777348e+003	(-1.36004880274048e+000dB,1.45566974775517e+002°)
5.57152360509544e+003	(-1.26475067952929e+000dB,1.45299902403860e+002°)
5.59086653386709e+003	(-1.16923643948023e+000dB,1.45028963572401e+002°)
5.61027661642287e+003	(-1.07350809060463e+000dB,1.44754087560492e+002°)
5.62975408590384e+003	(-9.77567840550589e-001dB,1.44475202308034e+002°)
5.64929917626044e+003	(-8.81418106390339e-001dB,1.44192234402776e+002°)
5.66891212225536e+003	(-7.85061524810726e-001dB,1.43905109068764e+002°)
5.68859315946630e+003	(-6.88500962719385e-001dB,1.43613750156086e+002°)
5.70834252428885e+003	(-5.91739528278630e-001dB,1.43318080132037e+002°)
5.72816045393928e+003	(-4.94780582379666e-001dB,1.43018020073869e+002°)
5.74804718645743e+003	(-3.97627750567895e-001dB,1.42713489663287e+002°)
5.76800296070957e+003	(-3.00284935432237e-001dB,1.42404407182851e+002°)
5.78802801639122e+003	(-2.02756329467625e-001dB,1.42090689514495e+002°)
5.80812259403009e+003	(-1.05046428423402e-001dB,1.41772252140331e+002°)
5.82828693498892e+003	(-7.16004514565302e-003dB,1.41449009145975e+002°)
5.84852128146842e+003	(9.08976760758465e-002dB,1.41120873226603e+002°)
5.86882587651016e+003	(1.89121244649328e-001dB,1.40787755695987e+002°)
5.88920096399946e+003	(2.87504808302605e-001dB,1.40449566498753e+002°)
5.90964678866839e+003	(3.86042137179787e-001dB,1.40106214226147e+002°)
5.93016359609864e+003	(4.84726607407897e-001dB,1.39757606135573e+002°)
5.95075163272450e+003	(5.83551184130751e-001dB,1.39403648174233e+002°)
5.97141114583583e+003	(6.82508404009057e-001dB,1.39044245007152e+002°)
5.99214238358102e+003	(7.81590357187382e-001dB,1.38679300049961e+002°)
6.01294559496994e+003	(8.80788668731915e-001dB,1.38308715506762e+002°)
6.03382102987700e+003	(9.80094479544921e-001dB,1.37932392413467e+002°)
6.05476893904408e+003	(1.07949842676419e+000dB,1.37550230686989e+002°)
6.07578957408359e+003	(1.17899062366068e+000dB,1.37162129180699e+002°)
6.09688318748147e+003	(1.27856063904996e+000dB,1.36767985746571e+002°)
6.11805003260022e+003	(1.37819747623682e+000dB,1.36367697304466e+002°)
6.13929036368197e+003	(1.47788955151818e+000dB,1.35961159919009e+002°)
6.16060443585148e+003	(1.57762467227282e+000dB,1.35548268884540e+002°)
6.18199250511929e+003	(1.67739001467256e+000dB,1.35128918818640e+002°)
6.20345482838469e+003	(1.77717210105569e+000dB,1.34703003764729e+002°)
6.22499166343891e+003	(1.87695677700805e+000dB,1.34270417304275e+002°)
6.24660326896812e+003	(1.97672918820592e+000dB,1.33831052679137e+002°)
6.26828990455661e+003	(2.07647375708066e+000dB,1.33384802924593e+002°)
6.29005183068989e+003	(2.17617415937456e+000dB,1.32931561013603e+002°)
6.31188930875778e+003	(2.27581330066276e+000dB,1.32471220012875e+002°)
6.33380260105761e+003	(2.37537329292990e+000dB,1.32003673251275e+002°)
6.35579197079732e+003	(2.47483543129371e+000dB,1.31528814501155e+002°)
6.37785768209864e+003	(2.57418017098434e+000dB,1.31046538173140e+002°)
6.40000000000029e+003	(2.67338710469244e+000dB,1.30556739524912e+002°)
6.42221919046111e+003	(2.77243494041618e+000dB,1.30059314884512e+002°)
6.44451552036329e+003	(2.87130147994456e+000dB,1.29554161888668e+002°)
6.46688925751558e+003	(2.96996359812887e+000dB,1.29041179736590e+002°)
6.48934067065648e+003	(3.06839722310661e+000dB,1.28520269459688e+002°)
6.51187002945749e+003	(3.16657731765436e+000dB,1.27991334207571e+002°)
6.53447760452633e+003	(3.26447786185927e+000dB,1.27454279550670e+002°)
6.55716366741023e+003	(3.36207183731332e+000dB,1.26909013799730e+002°)
6.57992849059913e+003	(3.45933121304650e+000dB,1.26355448342355e+002°)
6.60277234752900e+003	(3.55622693342934e+000dB,1.25793497996709e+002°)
6.62569551258512e+003	(3.65272890828692e+000dB,1.25223081382354e+002°)
6.64869826110536e+003	(3.74880600548132e+000dB,1.24644121308107e+002°)
6.67178086938348e+003	(3.84442604622803e+000dB,1.24056545176677e+002°)
6.69494361467249e+003	(3.93955580342616e+000dB,1.23460285405676e+002°)
6.71818677518794e+003	(4.03416100328946e+000dB,1.22855279864483e+002°)
6.74151063011126e+003	(4.12820633057542e+000dB,1.22241472326225e+002°)
6.76491545959315e+003	(4.22165543771417e+000dB,1.21618812933993e+002°)
6.78840154475690e+003	(4.31447095814605e+000dB,1.20987258680197e+002°)
6.81196916770182e+003	(4.40661452417623e+000dB,1.20346773897740e+002°)
6.83561861150656e+003	(4.49804678965594e+000dB,1.19697330761500e+002°)
6.85935016023259e+003	(4.58872745779461e+000dB,1.19038909798328e+002°)
6.88316409892754e+003	(4.67861531440081e+000dB,1.18371500403573e+002°)
6.90706071362865e+003	(4.76766826683780e+000dB,1.17695101361831e+002°)
6.93104029136624e+003	(4.85584338896450e+000dB,1.17009721369420e+002°)
6.95510312016709e+003	(4.94309697231114e+000dB,1.16315379555761e+002°)
6.97924948905797e+003	(5.02938458371636e+000dB,1.15612106000599e+002°)
7.00347968806906e+003	(5.11466112961771e+000dB,1.14899942243763e+002°)
7.02779400823744e+003	(5.19888092715578e+000dB,1.14178941783858e+002°)
7.05219274161063e+003	(5.28199778220805e+000dB,1.13449170562077e+002°)
7.07667618125005e+003	(5.36396507442218e+000dB,1.12710707427092e+002°)
7.10124462123454e+003	(5.44473584926400e+000dB,1.11963644576754e+002°)
7.12589835666392e+003	(5.52426291703937e+000dB,1.11208087972192e+002°)
7.15063768366254e+003	(5.60249895878206e+000dB,1.10444157719717e+002°)
7.17546289938279e+003	(5.67939663883212e+000dB,1.09671988415888e+002°)
7.20037430200871e+003	(5.75490872385615e+000dB,1.08891729450972e+002°)
7.22537219075958e+003	(5.82898820798119e+000dB,1.08103545266090e+002°)
7.25045686589345e+003	(5.90158844363550e+000dB,1.07307615559344e+002°)
7.27562862871083e+003	(5.97266327760563e+000dB,1.06504135436349e+002°)
7.30088778155825e+003	(6.04216719173472e+000dB,1.05693315500779e+002°)
7.32623462783192e+003	(6.11005544760494e+000dB,1.04875381880758e+002°)
7.35166947198137e+003	(6.17628423446328e+000dB,1.04050576187279e+002°)
7.37719261951308e+003	(6.24081081957152e+000dB,1.03219155401177e+002°)
7.40280437699419e+003	(6.30359370008716e+000dB,1.02381391685704e+002°)
7.42850505205616e+003	(6.36459275551190e+000dB,1.01537572122228e+002°)
7.45429495339847e+003	(6.42376939968600e+000dB,1.00687998367221e+002°)
7.48017439079232e+003	(6.48108673125415e+000dB,9.98329862293402e+001°)
7.50614367508438e+003	(6.53650968148734e+000dB,9.89728651661450e+001°)
7.53220311820046e+003	(6.59000515831987e+000dB,9.81079777007341e+001°)
7.55835303314935e+003	(6.64154218544236e+000dB,9.72386787594128e+001°)
7.58459373402648e+003	(6.69109203529431e+000dB,9.63653349323202e+001°)
7.61092553601777e+003	(6.73862835481443e+000dB,9.54883236597868e+001°)
7.63734875540338e+003	(6.78412728283685e+000dB,9.46080323480385e+001°)
7.66386370956150e+003	(6.82756755806967e+000dB,9.37248574186917e+001°)
7.69047071697221e+003	(6.86893061665648e+000dB,9.28392032972732e+001°)
7.71717009722123e+003	(6.90820067839688e+000dB,9.19514813467633e+001°)
7.74396217100384e+003	(6.94536482079907e+000dB,9.10621087528380e+001°)
7.77084726012867e+003	(6.98041304024145e+000dB,9.01715073681167e+001°)
7.79782568752159e+003	(7.01333829964015e+000dB,8.92801025232565e+001°)
7.82489777722961e+003	(7.04413656214806e+000dB,8.83883218131565e+001°)
7.85206385442472e+003	(7.07280681054682e+000dB,8.74965938668871e+001°)
7.87932424540784e+003	(7.09935105213717e+000dB,8.66053471101621e+001°)
7.90667927761272e+003	(7.12377430907820e+000dB,8.57150085292723e+001°)
7.93412927960989e+003	(7.14608459427223e+000dB,8.48260024453939e+001°)
7.96167458111058e+003	(7.16629287303875e+000dB,8.39387493080217e+001°)
7.98931551297070e+003	(7.18441301096122e+000dB,8.30536645160499e+001°)
8.01705240719480e+003	(7.20046170842257e+000dB,8.21711572746310e+001°)
8.04488559694008e+003	(7.21445842247585e+000dB,8.12916294954854e+001°)
8.07281541652038e+003	(7.22642527680630e+000dB,8.04154747477810e+001°)
8.10084220141018e+003	(7.23638696064635e+000dB,7.95430772660330e+001°)
8.12896628824864e+003	(7.24437061759321e+000dB,7.86748110207809e+001°)
8.15718801484367e+003	(7.25040572535180e+000dB,7.78110388570268e+001°)
8.18550772017593e+003	(7.25452396748410e+000dB,7.69521117045999e+001°)
8.21392574440298e+003	(7.25675909828784e+000dB,7.60983678637960e+001°)
8.24244242886327e+003	(7.25714680195335e+000dB,7.52501323687837e+001°)
8.27105811608034e+003	(7.25572454715790e+000dB,7.44077164304342e+001°)
8.29977314976686e+003	(7.25253143825093e+000dB,7.35714169594060e+001°)
8.32858787482877e+003	(7.24760806416584e+000dB,7.27415161695368e+001°)
8.35750263736947e+003	(7.24099634616036e+000dB,7.19182812608164e+001°)
8.38651778469392e+003	(7.23273938544415e+000dB,7.11019641805454e+001°)
8.41563366531285e+003	(7.22288131169731e+000dB,7.02928014606133e+001°)
8.44485062894693e+003	(7.21146713342056e+000dB,6.94910141282709e+001°)
8.47416902653095e+003	(7.19854259098722e+000dB,6.86968076872456e+001°)
8.50358921021808e+003	(7.18415401318991e+000dB,6.79103721656246e+001°)
8.53311153338408e+003	(7.16834817799661e+000dB,6.71318822265503e+001°)
8.56273635063153e+003	(7.15117217814580e+000dB,6.63614973374909e+001°)
8.59246401779410e+003	(7.13267329212782e+000dB,6.55993619936150e+001°)
8.62229489194083e+003	(7.11289886101576e+000dB,6.48456059906537e+001°)
8.65222933138042e+003	(7.09189617152693e+000dB,6.41003447425358e+001°)
8.68226769566552e+003	(7.06971234561495e+000dB,6.33636796390567e+001°)
8.71241034559705e+003	(7.04639423681905e+000dB,6.26356984388602e+001°)
8.74265764322855e+003	(7.02198833352189e+000dB,6.19164756930871e+001°)
8.77300995187053e+003	(6.99654066920047e+000dB,6.12060731951677e+001°)
8.80346763609479e+003	(6.97009673969458e+000dB,6.05045404523747e+001°)
8.83403106173886e+003	(6.94270142745610e+000dB,5.98119151749592e+001°)
8.86470059591035e+003	(6.91439893269540e+000dB,5.91282237788794e+001°)
8.89547660699139e+003	(6.88523271129282e+000dB,5.84534818983897e+001°)
8.92635946464303e+003	(6.85524541930481e+000dB,5.77876949049858e+001°)
8.95734953980969e+003	(6.82447886385972e+000dB,5.71308584294642e+001°)
8.98844720472362e+003	(6.79297396020904e+000dB,5.64829588841264e+001°)
9.01965283290936e+003	(6.76077069467753e+000dB,5.58439739824114e+001°)
9.05096679918825e+003	(6.72790809323546e+000dB,5.52138732535140e+001°)
9.08238947968289e+003	(6.69442419540301e+000dB,5.45926185497995e+001°)
9.11392125182170e+003	(6.66035603318637e+000dB,5.39801645450859e+001°)
9.14556249434344e+003	(6.62573961473923e+000dB,5.33764592220993e+001°)
9.17731358730174e+003	(6.59060991244012e+000dB,5.27814443476490e+001°)
9.20917491206970e+003	(6.55500085507617e+000dB,5.21950559342853e+001°)
9.24114685134443e+003	(6.51894532382828e+000dB,5.16172246874100e+001°)
9.27322978915168e+003	(6.48247515175461e+000dB,5.10478764370078e+001°)
9.30542411085044e+003	(6.44562112648073e+000dB,5.04869325533392e+001°)
9.33773020313758e+003	(6.40841299581008e+000dB,4.99343103461042e+001°)
9.37014845405246e+003	(6.37087947598050e+000dB,4.93899234467400e+001°)
9.40267925298164e+003	(6.33304826230290e+000dB,4.88536821736412e+001°)
9.43532299066351e+003	(6.29494604193115e+000dB,4.83254938802268e+001°)
9.46808005919303e+003	(6.25659850852397e+000dB,4.78052632858778e+001°)
9.50095085202638e+003	(6.21803037857354e+000dB,4.72928927898691e+001°)
9.53393576398576e+003	(6.17926540918801e+000dB,4.67882827685054e+001°)
9.56703519126408e+003	(6.14032641712959e+000dB,4.62913318557395e+001°)
9.60024953142971e+003	(6.10123529892159e+000dB,4.58019372076221e+001°)
9.63357918343131e+003	(6.06201305185310e+000dB,4.53199947509742e+001°)
9.66702454760256e+003	(6.02267979572038e+000dB,4.48453994167289e+001°)
9.70058602566703e+003	(5.98325479515814e+000dB,4.43780453584150e+001°)
9.73426402074294e+003	(5.94375648242575e+000dB,4.39178261562906e+001°)
9.76805893734806e+003	(5.90420248052435e+000dB,4.34646350076545e+001°)
9.80197118140454e+003	(5.86460962653192e+000dB,4.30183649038732e+001°)
9.83600116024377e+003	(5.82499399505522e+000dB,4.25789087946801e+001°)
9.87014928261131e+003	(5.78537092170501e+000dB,4.21461597403061e+001°)
9.90441595867179e+003	(5.74575502651286e+000dB,4.17200110519947e+001°)
9.93880160001380e+003	(5.70616023721499e+000dB,4.13003564214659e+001°)
9.97330661965490e+003	(5.66659981233728e+000dB,4.08870900398720e+001°)
1.00079314320465e+004	(5.62708636402383e+000dB,4.04801067067942e+001°)
1.00426764530789e+004	(5.58763188055755e+000dB,4.00793019298088e+001°)
1.00775421000863e+004	(5.54824774852855e+000dB,3.96845720151418e+001°)
1.01125287918517e+004	(5.50894477461255e+000dB,3.92958141499187e+001°)
1.01476369486121e+004	(5.46973320692561e+000dB,3.89129264764970e+001°)
1.01828669920635e+004	(5.43062275592896e+000dB,3.85358081593575e+001°)
1.02182193453656e+004	(5.39162261485988e+000dB,3.81643594450068e+001°)
1.02536944331477e+004	(5.35274147967085e+000dB,3.77984817153328e+001°)
1.02892926815129e+004	(5.31398756846219e+000dB,3.74380775348297e+001°)
1.03250145180437e+004	(5.27536864039662e+000dB,3.70830506920999e+001°)
1.03608603718073e+004	(5.23689201408847e+000dB,3.67333062360107e+001°)
1.03968306733603e+004	(5.19856458546174e+000dB,3.63887505068772e+001°)
1.04329258547541e+004	(5.16039284507481e+000dB,3.60492911630140e+001°)
1.04691463495401e+004	(5.12238289491161e+000dB,3.57148372029926e+001°)
1.05054925927749e+004	(5.08454046464035e+000dB,3.53852989839104e+001°)
1.05419650210255e+004	(5.04687092734411e+000dB,3.50605882359724e+001°)
1.05785640723744e+004	(5.00937931472766e+000dB,3.47406180736670e+001°)
1.06152901864254e+004	(4.97207033180711e+000dB,3.44253030037925e+001°)
1.06521438043080e+004	(4.93494837109024e+000dB,3.41145589305938e+001°)
1.06891253686837e+004	(4.89801752625553e+000dB,3.38083031582354e+001°)
1.07262353237503e+004	(4.86128160533995e+000dB,3.35064543908343e+001°)
1.07634741152481e+004	(4.82474414344500e+000dB,3.32089327302595e+001°)
1.08008421904648e+004	(4.78840841497224e+000dB,3.29156596718926e+001°)
1.08383399982409e+004	(4.75227744539950e+000dB,3.26265580985284e+001°)
1.08759679889753e+004	(4.71635402260885e+000dB,3.23415522725890e+001°)
1.09137266146304e+004	(4.68064070777899e+000dB,3.20605678268066e+001°)
1.09516163287379e+004	(4.64513984585343e+000dB,3.17835317535268e+001°)
1.09896375864038e+004	(4.60985357559739e+000dB,3.15103723927661e+001°)
1.10277908443144e+004	(4.57478383925495e+000dB,3.12410194191566e+001°)
1.10660765607412e+004	(4.53993239181951e+000dB,3.09754038278946e+001°)
1.11044951955470e+004	(4.50530080992935e+000dB,3.07134579198052e+001°)
1.11430472101910e+004	(4.47089050040067e+000dB,3.04551152856264e+001°)
1.11817330677343e+004	(4.43670270841029e+000dB,3.02003107896083e+001°)
1.12205532328458e+004	(4.40273852533957e+000dB,2.99489805525150e+001°)
1.12595081718077e+004	(4.36899889629201e+000dB,2.97010619341124e+001°)
1.12985983525210e+004	(4.33548462729524e+000dB,2.94564935152175e+001°)
1.13378242445108e+004	(4.30219639219941e+000dB,2.92152150793779e+001°)
1.13771863189327e+004	(4.26913473928270e+000dB,2.89771675942468e+001°)
1.14166850485778e+004	(4.23630009757502e+000dB,2.87422931927132e+001°)
1.14563209078786e+004	(4.20369278291027e+000dB,2.85105351538399e+001°)
1.14960943729149e+004	(4.17131300371755e+000dB,2.82818378836618e+001°)
1.15360059214192e+004	(4.13916086656157e+000dB,2.80561468958879e+001°)
1.15760560327825e+004	(4.10723638144151e+000dB,2.78334087925495e+001°)
1.16162451880603e+004	(4.07553946685823e+000dB,2.76135712446343e+001°)
1.16565738699779e+004	(4.04406995465893e+000dB,2.73965829727386e+001°)
1.16970425629369e+004	(4.01282759466775e+000dB,2.71823937277713e+001°)
1.17376517530204e+004	(3.98181205911158e+000dB,2.69709542717378e+001°)
1.17784019279990e+004	(3.95102294684866e+000dB,2.67622163586280e+001°)
1.18192935773369e+004	(3.92045978740869e+000dB,2.65561327154355e+001°)
1.18603271921974e+004	(3.89012204485152e+000dB,2.63526570233263e+001°)
1.19015032654491e+004	(3.86000912145247e+000dB,2.61517438989749e+001°)
1.19428222916718e+004	(3.83012036122122e+000dB,2.59533488760883e+001°)
1.19842847671621e+004	(3.80045505326114e+000dB,2.57574283871297e+001°)
1.20258911899400e+004	(3.77101243497606e+000dB,2.55639397452568e+001°)
1.20676420597541e+004	(3.74179169513048e+000dB,2.53728411264851e+001°)
1.21095378780883e+004	(3.71279197676992e+000dB,2.51840915520876e+001°)
1.21515791481673e+004	(3.68401238000684e+000dB,2.49976508712390e+001°)
1.21937663749630e+004	(3.65545196467835e+000dB,2.48134797439127e+001°)
1.22361000652005e+004	(3.62710975288092e+000dB,2.46315396240356e+001°)
1.22785807273640e+004	(3.59898473138731e+000dB,2.44517927429068e+001°)
1.23212088717031e+004	(3.57107585395112e+000dB,2.42742020928861e+001°)
1.23639850102387e+004	(3.54338204350353e+000dB,2.40987314113532e+001°)
1.24069096567695e+004	(3.51590219424705e+000dB,2.39253451649412e+001°)
1.24499833268779e+004	(3.48863517365069e+000dB,2.37540085340480e+001°)
1.24932065379363e+004	(3.46157982435090e+000dB,2.35846873976236e+001°)
1.25365798091133e+004	(3.43473496596246e+000dB,2.34173483182374e+001°)
1.25801036613799e+004	(3.40809939680308e+000dB,2.32519585274235e+001°)
1.26237786175157e+004	(3.38167189553567e+000dB,2.30884859113028e+001°)
1.26676052021153e+004	(3.35545122273193e+000dB,2.29268989964837e+001°)
1.27115839415947e+004	(3.32943612236055e+000dB,2.27671669362384e+001°)
1.27557153641974e+004	(3.30362532320348e+000dB,2.26092594969524e+001°)
1.28000000000007e+004	(3.27801754020357e+000dB,2.24531470448461e+001°)
1.28444383809223e+004	(3.25261147574631e+000dB,2.22988005329669e+001°)
1.28890310407267e+004	(3.22740582087888e+000dB,2.21461914884483e+001°)
1.29337785150313e+004	(3.20239925646932e+000dB,2.19952920000314e+001°)
1.29786813413131e+004	(3.17759045430814e+000dB,2.18460747058502e+001°)
1.30237400589151e+004	(3.15297807815542e+000dB,2.16985127814724e+001°)
1.30689552090528e+004	(3.12856078473545e+000dB,2.15525799281960e+001°)
1.31143273348206e+004	(3.10433722468153e+000dB,2.14082503615970e+001°)
1.31598569811983e+004	(3.08030604343299e+000dB,2.12654988003222e+001°)
1.32055446950581e+004	(3.05646588208663e+000dB,2.11243004551281e+001°)
1.32513910251703e+004	(3.03281537820476e+000dB,2.09846310181575e+001°)
1.32973965222108e+004	(3.00935316658153e+000dB,2.08464666524521e+001°)
1.33435617387671e+004	(2.98607787996977e+000dB,2.07097839816965e+001°)
1.33898872293451e+004	(2.96298814976973e+000dB,2.05745600801910e+001°)
1.34363735503760e+004	(2.94008260668191e+000dB,2.04407724630452e+001°)
1.34830212602226e+004	(2.91735988132517e+000dB,2.03083990765936e+001°)
1.35298309191864e+004	(2.89481860482194e+000dB,2.01774182890245e+001°)
1.35768030895139e+004	(2.87245740935206e+000dB,2.00478088812206e+001°)
1.36239383354037e+004	(2.85027492867653e+000dB,1.99195500378078e+001°)
1.36712372230132e+004	(2.82826979863261e+000dB,1.97926213384039e+001°)
1.37187003204653e+004	(2.80644065760159e+000dB,1.96670027490691e+001°)
1.37663281978552e+004	(2.78478614695044e+000dB,1.95426746139494e+001°)
1.38141214272574e+004	(2.76330491144869e+000dB,1.94196176471112e+001°)
1.38620805827326e+004	(2.74199559966148e+000dB,1.92978129245630e+001°)
1.39102062403343e+004	(2.72085686431989e+000dB,1.91772418764588e+001°)
1.39584989781160e+004	(2.69988736266975e+000dB,1.90578862794809e+001°)
1.40069593761382e+004	(2.67908575679993e+000dB,1.89397282493982e+001°)
1.40555880164750e+004	(2.65845071395078e+000dB,1.88227502337942e+001°)
1.41043854832214e+004	(2.63798090680384e+000dB,1.87069350049643e+001°)
1.41533523625002e+004	(2.61767501375398e+000dB,1.85922656529742e+001°)
1.42024892424692e+004	(2.59753171916412e+000dB,1.84787255788808e+001°)
1.42517967133280e+004	(2.57754971360386e+000dB,1.83662984881081e+001°)
1.43012753673252e+004	(2.55772769407274e+000dB,1.82549683839759e+001°)
1.43509257987657e+004	(2.53806436420856e+000dB,1.81447195613782e+001°)
1.44007486040175e+004	(2.51855843448171e+000dB,1.80355366006082e+001°)
1.44507443815193e+004	(2.49920862237618e+000dB,1.79274043613240e+001°)
1.45009137317870e+004	(2.48001365255768e+000dB,1.78203079766553e+001°)
1.45512572574218e+004	(2.46097225702967e+000dB,1.77142328474462e+001°)
1.46017755631166e+004	(2.44208317527777e+000dB,1.76091646366287e+001°)
